,SN.LME_open,SN.LME_high,SN.LME_low,SN.LME_close,SN.LME_volume
2022-03-23,41700.0,42500.0,41570.0,42500.0,530.0
2022-03-24,42500.0,43000.0,42100.0,42210.0,402.0
2022-03-25,42585.0,42590.0,42005.0,42300.0,161.0
2022-03-28,42030.0,42710.0,42030.0,42475.0,231.0
2022-03-29,42515.0,42575.0,42015.0,42500.0,341.0
2022-03-30,42495.0,42600.0,42450.0,42535.0,181.0
2022-03-31,42430.0,42950.0,42400.0,42950.0,229.0
2022-04-01,42950.0,45000.0,42550.0,44010.0,335.0
2022-04-06,44000.0,44600.0,43635.0,43945.0,229.0
2022-04-07,43945.0,43995.0,43180.0,43550.0,162.0
2022-04-08,43105.0,43990.0,43105.0,43530.0,183.0
2022-04-11,43785.0,43785.0,43000.0,43420.0,292.0
2022-04-12,43275.0,43525.0,42510.0,43000.0,254.0
2022-04-13,42805.0,43600.0,42795.0,43150.0,140.0
2022-04-14,43280.0,43600.0,42840.0,43400.0,193.0
2022-04-15,,,,43400.0,
2022-04-18,,,,43400.0,
2022-04-19,43370.0,44180.0,42915.0,43300.0,268.0
2022-04-20,43275.0,43300.0,42750.0,43000.0,218.0
2022-04-21,42810.0,43000.0,42700.0,43000.0,116.0
2022-04-22,42800.0,42800.0,41400.0,42225.0,339.0
2022-04-25,42000.0,42000.0,39250.0,40000.0,500.0
2022-04-26,40115.0,41290.0,40115.0,40445.0,387.0
2022-04-27,40200.0,40970.0,39755.0,40200.0,297.0
2022-04-28,40100.0,40100.0,39505.0,39925.0,98.0
2022-04-29,39885.0,40645.0,39885.0,40600.0,168.0
2022-05-05,40270.0,40705.0,40270.0,40660.0,172.0
2022-05-06,40630.0,40630.0,39340.0,39450.0,280.0
2022-05-09,39440.0,39440.0,36800.0,37000.0,607.0
2022-05-10,36910.0,37275.0,35100.0,35100.0,655.0
2022-05-11,35155.0,36050.0,35100.0,36050.0,395.0
2022-05-12,35990.0,35990.0,32100.0,33750.0,577.0
2022-05-13,33725.0,34380.0,33200.0,33800.0,291.0
2022-05-16,33790.0,35000.0,33790.0,34185.0,319.0
2022-05-17,33550.0,34225.0,32715.0,34150.0,236.0
2022-05-18,33950.0,33950.0,32810.0,32810.0,274.0
2022-05-19,33585.0,34895.0,33340.0,34895.0,354.0
2022-05-20,34550.0,35040.0,33815.0,34120.0,241.0
2022-05-23,34240.0,34790.0,34000.0,34545.0,191.0
2022-05-24,34385.0,34600.0,33590.0,34500.0,369.0
2022-05-25,34300.0,34400.0,33775.0,34200.0,209.0
2022-05-26,33865.0,33865.0,32830.0,33450.0,253.0
2022-05-27,33775.0,34260.0,33430.0,34200.0,242.0
2022-05-30,34200.0,34850.0,33650.0,34200.0,258.0
2022-05-31,34390.0,34805.0,34170.0,34750.0,194.0
2022-06-01,34790.0,35000.0,33750.0,35000.0,204.0
2022-06-02,,,,35000.0,
2022-06-06,34875.0,35800.0,33700.0,35725.0,413.0
2022-06-07,35635.0,36400.0,35270.0,35850.0,453.0
2022-06-08,35805.0,37515.0,35755.0,37100.0,334.0
2022-06-09,36810.0,36865.0,36205.0,36850.0,231.0
2022-06-10,36575.0,36575.0,34700.0,35000.0,184.0
2022-06-13,35180.0,35180.0,32405.0,32805.0,348.0
2022-06-14,32615.0,33100.0,30405.0,31050.0,519.0
2022-06-15,30855.0,32870.0,30850.0,32330.0,277.0
2022-06-16,32500.0,33400.0,31500.0,32470.0,328.0
2022-06-17,31720.0,32400.0,31100.0,31150.0,156.0
2022-06-20,31470.0,31500.0,30000.0,30965.0,336.0
2022-06-21,30865.0,31690.0,30600.0,31180.0,174.0
2022-06-22,30850.0,30850.0,28735.0,29250.0,361.0
2022-06-23,29000.0,29000.0,25730.0,26600.0,668.0
2022-06-24,26800.0,26850.0,22980.0,25175.0,443.0
2022-06-27,25200.0,27450.0,25200.0,27445.0,311.0
2022-06-28,27100.0,27790.0,25805.0,25950.0,350.0
2022-06-29,25830.0,26900.0,24605.0,26900.0,232.0
2022-06-30,26650.0,26790.0,25755.0,26540.0,202.0
2022-07-01,25750.0,26655.0,25160.0,26150.0,237.0
2022-07-04,26670.0,27010.0,26200.0,26680.0,99.0
2022-07-05,26750.0,26780.0,24210.0,25675.0,201.0
2022-07-06,25680.0,26000.0,24560.0,24760.0,177.0
2022-07-07,24550.0,26195.0,24550.0,25700.0,195.0
2022-07-08,25850.0,25850.0,24810.0,25120.0,162.0
2022-07-11,25320.0,26400.0,24915.0,25900.0,224.0
2022-07-12,25980.0,26180.0,25320.0,25465.0,143.0
2022-07-13,25365.0,25900.0,24515.0,25500.0,345.0
2022-07-14,24955.0,25000.0,24225.0,24320.0,247.0
2022-07-15,24245.0,25000.0,23265.0,24650.0,303.0
2022-07-18,24680.0,25350.0,24000.0,24805.0,394.0
2022-07-19,24295.0,24875.0,23650.0,24440.0,245.0
2022-07-20,24700.0,25175.0,24400.0,25000.0,211.0
2022-07-21,24970.0,24995.0,24045.0,24845.0,202.0
2022-07-22,24885.0,25000.0,24300.0,25000.0,211.0
2022-07-25,24940.0,24940.0,24350.0,24620.0,92.0
2022-07-26,24700.0,25150.0,24400.0,24450.0,382.0
2022-07-27,24575.0,24705.0,24070.0,24480.0,220.0
2022-07-28,24490.0,24785.0,23660.0,24275.0,396.0
2022-07-29,24365.0,25500.0,23700.0,24900.0,519.0
2022-08-01,25385.0,25600.0,24155.0,24755.0,288.0
2022-08-02,24535.0,24660.0,23990.0,24250.0,314.0
2022-08-03,24195.0,24460.0,23805.0,24240.0,179.0
2022-08-04,24180.0,24595.0,23960.0,24380.0,143.0
2022-08-05,24560.0,24900.0,24335.0,24335.0,131.0
2022-08-08,24550.0,24650.0,23100.0,24350.0,300.0
2022-08-09,23980.0,24550.0,23800.0,24500.0,346.0
2022-08-10,24425.0,24585.0,23815.0,24585.0,374.0
2022-08-11,24480.0,25455.0,24260.0,25450.0,526.0
2022-08-12,25465.0,25500.0,24900.0,25300.0,314.0
2022-08-15,25040.0,25170.0,24270.0,24720.0,272.0
2022-08-16,24525.0,24850.0,24370.0,24800.0,183.0
2022-08-17,24805.0,24815.0,24425.0,24585.0,97.0
2022-08-18,24615.0,24725.0,24200.0,24625.0,165.0
2022-08-19,24650.0,24810.0,24300.0,24705.0,143.0
2022-08-22,24780.0,24900.0,24385.0,24500.0,114.0
2022-08-23,24400.0,24750.0,24055.0,24420.0,229.0
2022-08-24,24330.0,24570.0,24180.0,24470.0,88.0
2022-08-25,24495.0,24620.0,24250.0,24500.0,160.0
2022-08-26,24440.0,24890.0,24190.0,24505.0,316.0
2022-08-29,,,,24505.0,
2022-08-30,24350.0,24395.0,23500.0,23740.0,386.0
2022-08-31,23555.0,23825.0,22495.0,22890.0,373.0
2022-09-01,22800.0,22885.0,20755.0,20980.0,673.0
2022-09-02,20660.0,21195.0,19750.0,21195.0,531.0
2022-09-05,21170.0,21755.0,20765.0,21755.0,150.0
2022-09-06,21770.0,22000.0,21050.0,21195.0,197.0
2022-09-07,21130.0,21280.0,20530.0,20855.0,298.0
2022-09-08,20950.0,21485.0,20750.0,21400.0,186.0
2022-09-09,21265.0,21675.0,20765.0,21345.0,147.0
2022-09-13,21500.0,22345.0,20750.0,20750.0,445.0
2022-09-14,20730.0,21495.0,20500.0,21400.0,302.0
2022-09-15,21415.0,21650.0,20650.0,20995.0,172.0
2022-09-16,20975.0,21485.0,20900.0,21130.0,244.0
2022-09-19,21270.0,21350.0,20515.0,21150.0,224.0
2022-09-20,21045.0,21250.0,20575.0,21175.0,232.0
2022-09-21,21290.0,21565.0,21000.0,21100.0,293.0
2022-09-22,21395.0,21700.0,21105.0,21610.0,252.0
2022-09-23,21690.0,21700.0,20100.0,20240.0,447.0
2022-09-26,20780.0,20795.0,19875.0,20400.0,394.0
2022-09-27,20500.0,21050.0,20500.0,20600.0,317.0
2022-09-28,20260.0,20925.0,20155.0,20890.0,231.0
2022-09-29,20875.0,21030.0,20500.0,20510.0,274.0
2022-09-30,20460.0,20865.0,20460.0,20550.0,165.0
2022-10-10,19520.0,20325.0,19515.0,20195.0,572.0
2022-10-11,20245.0,20275.0,19970.0,20275.0,214.0
2022-10-12,20240.0,20240.0,19810.0,20150.0,146.0
2022-10-13,19950.0,20160.0,19775.0,20155.0,234.0
2022-10-14,20140.0,20295.0,19855.0,19920.0,285.0
2022-10-17,19930.0,19945.0,19630.0,19745.0,220.0
2022-10-18,19725.0,19775.0,19350.0,19475.0,328.0
2022-10-19,19500.0,19750.0,19205.0,19205.0,209.0
2022-10-20,19310.0,19475.0,19070.0,19475.0,268.0
2022-10-21,19305.0,19305.0,18200.0,18550.0,376.0
2022-10-24,18790.0,18830.0,18285.0,18595.0,261.0
2022-10-25,18570.0,18610.0,17940.0,18500.0,485.0
2022-10-26,18450.0,18985.0,18405.0,18985.0,472.0
2022-10-27,18735.0,18945.0,18500.0,18560.0,273.0
2022-10-28,18535.0,18535.0,17745.0,18070.0,281.0
2022-10-31,18000.0,18000.0,17355.0,17580.0,301.0
2022-11-01,17760.0,18100.0,17705.0,17970.0,195.0
2022-11-02,18090.0,18675.0,17810.0,18000.0,199.0
2022-11-03,17705.0,18090.0,17500.0,17550.0,375.0
2022-11-04,17725.0,18950.0,17700.0,18515.0,507.0
2022-11-07,18775.0,19145.0,18380.0,19115.0,449.0
2022-11-08,19150.0,19815.0,18995.0,19750.0,560.0
2022-11-09,19665.0,20050.0,19400.0,19600.0,637.0
2022-11-10,19120.0,20400.0,19120.0,20115.0,562.0
2022-11-11,20300.0,21760.0,20300.0,21200.0,760.0
2022-11-14,21230.0,22100.0,20920.0,21600.0,634.0
2022-11-15,21920.0,23610.0,21800.0,23470.0,545.0
2022-11-16,23330.0,24695.0,22535.0,23410.0,676.0
2022-11-17,23420.0,23550.0,22305.0,22500.0,250.0
2022-11-18,22985.0,23005.0,21610.0,22725.0,391.0
2022-11-21,22200.0,22270.0,21005.0,21300.0,339.0
2022-11-22,21285.0,22620.0,21155.0,22075.0,359.0
2022-11-23,22050.0,22300.0,21605.0,21950.0,202.0
2022-11-24,22080.0,22485.0,22080.0,22320.0,247.0
2022-11-25,22105.0,22525.0,21795.0,22365.0,269.0
2022-11-28,22040.0,22380.0,21910.0,22350.0,176.0
2022-11-29,22000.0,22865.0,22000.0,22580.0,264.0
2022-11-30,22410.0,23000.0,22400.0,22770.0,256.0
2022-12-01,22995.0,23400.0,22995.0,23250.0,493.0
2022-12-02,23155.0,23650.0,23005.0,23570.0,203.0
2022-12-05,23660.0,24600.0,23660.0,24470.0,343.0
2022-12-06,24355.0,24880.0,24150.0,24850.0,214.0
2022-12-07,24700.0,24705.0,23855.0,24395.0,319.0
2022-12-08,24425.0,24795.0,24255.0,24500.0,280.0
2022-12-09,24600.0,24855.0,24100.0,24165.0,241.0
2022-12-12,24125.0,24370.0,23325.0,24125.0,213.0
2022-12-13,24400.0,24700.0,24025.0,24325.0,418.0
2022-12-14,24320.0,24495.0,24100.0,24375.0,120.0
2022-12-15,24450.0,24450.0,23410.0,23410.0,305.0
2022-12-16,23570.0,23880.0,23250.0,23600.0,138.0
2022-12-19,23610.0,24000.0,23145.0,23400.0,396.0
2022-12-20,23125.0,23980.0,23125.0,23935.0,296.0
2022-12-21,23975.0,24140.0,23800.0,24115.0,175.0
2022-12-22,24135.0,24225.0,23785.0,23890.0,208.0
2022-12-23,23975.0,24100.0,23860.0,23940.0,187.0
2022-12-26,,,,23940.0,
2022-12-27,,,,23940.0,
2022-12-28,24240.0,25590.0,24180.0,24885.0,755.0
2022-12-29,24950.0,25150.0,24620.0,25100.0,335.0
2022-12-30,25145.0,25350.0,24670.0,24900.0,310.0
2023-01-03,25050.0,25690.0,24940.0,25375.0,402.0
2023-01-04,25170.0,25630.0,25000.0,25145.0,224.0
2023-01-05,25070.0,25620.0,24800.0,24950.0,372.0
2023-01-06,24860.0,25395.0,24765.0,25350.0,181.0
2023-01-09,25435.0,25950.0,25305.0,25800.0,366.0
2023-01-10,25920.0,25950.0,25310.0,25915.0,170.0
2023-01-11,25920.0,27085.0,25920.0,26520.0,549.0
2023-01-12,26695.0,28010.0,26650.0,27450.0,319.0
2023-01-13,27875.0,29400.0,27690.0,28630.0,473.0
2023-01-16,29300.0,29400.0,28110.0,28355.0,332.0
2023-01-17,28620.0,28620.0,27950.0,28325.0,252.0
2023-01-18,28420.0,29400.0,28400.0,28750.0,429.0
2023-01-19,28650.0,28975.0,28175.0,28795.0,275.0
2023-01-20,28915.0,29900.0,28785.0,29695.0,386.0
2023-01-30,30655.0,30655.0,29335.0,29775.0,427.0
2023-01-31,29950.0,29950.0,28650.0,29550.0,387.0
2023-02-01,29820.0,29880.0,28500.0,28955.0,319.0
2023-02-02,29100.0,29595.0,28810.0,29465.0,250.0
2023-02-03,29165.0,29165.0,28000.0,28000.0,244.0
2023-02-06,27860.0,28000.0,26695.0,27170.0,509.0
2023-02-07,26810.0,27300.0,26810.0,27265.0,242.0
2023-02-08,27325.0,28240.0,27325.0,27555.0,353.0
2023-02-09,27350.0,28100.0,27350.0,27825.0,279.0
2023-02-10,27615.0,27900.0,27100.0,27270.0,327.0
2023-02-13,27360.0,27660.0,27100.0,27575.0,221.0
2023-02-14,27575.0,27670.0,26575.0,26675.0,299.0
2023-02-15,26810.0,27000.0,26240.0,26500.0,304.0
2023-02-16,26755.0,27115.0,26600.0,27000.0,220.0
2023-02-17,27005.0,27005.0,25700.0,25750.0,339.0
2023-02-20,25850.0,26800.0,25780.0,26720.0,323.0
2023-02-21,26790.0,27725.0,26740.0,27500.0,361.0
2023-02-22,27530.0,27580.0,26800.0,26925.0,302.0
2023-02-23,26810.0,27000.0,26130.0,26180.0,413.0
2023-02-24,26375.0,26375.0,25595.0,25775.0,356.0
2023-02-27,25700.0,25820.0,24995.0,25650.0,481.0
2023-02-28,25745.0,25745.0,24805.0,25065.0,322.0
2023-03-01,24850.0,26185.0,24850.0,25355.0,410.0
2023-03-02,25485.0,25525.0,24440.0,24520.0,336.0
2023-03-03,24685.0,24840.0,24000.0,24640.0,439.0
2023-03-06,24535.0,24795.0,24150.0,24575.0,271.0
2023-03-07,24380.0,24575.0,24150.0,24310.0,241.0
2023-03-08,24055.0,24115.0,23330.0,23605.0,508.0
2023-03-09,23505.0,23800.0,23010.0,23300.0,413.0
2023-03-10,23205.0,23205.0,22350.0,22655.0,411.0
2023-03-13,22865.0,23285.0,22575.0,23135.0,457.0
2023-03-14,23195.0,23195.0,22440.0,22850.0,309.0
2023-03-15,22765.0,23185.0,22025.0,22185.0,383.0
2023-03-16,22150.0,22300.0,21800.0,22300.0,427.0
2023-03-17,22250.0,22800.0,21605.0,22700.0,419.0
2023-03-20,22580.0,23090.0,22260.0,22850.0,357.0
2023-03-21,22950.0,23200.0,22620.0,23200.0,303.0
2023-03-22,23075.0,23800.0,22765.0,23600.0,311.0
2023-03-23,23790.0,24395.0,23230.0,24300.0,563.0
2023-03-24,24405.0,25045.0,24220.0,24885.0,357.0
2023-03-27,24900.0,25500.0,24565.0,25355.0,375.0
2023-03-28,25480.0,25835.0,25225.0,25730.0,409.0
2023-03-29,25775.0,26050.0,24815.0,25875.0,447.0
2023-03-30,25775.0,26180.0,25610.0,25800.0,348.0
2023-03-31,25655.0,26240.0,25335.0,25920.0,394.0
2023-04-03,25605.0,26080.0,25500.0,25860.0,302.0
2023-04-04,25775.0,25985.0,24725.0,24900.0,323.0
2023-04-06,24475.0,24975.0,24210.0,24460.0,539.0
2023-04-07,,,,24460.0,
2023-04-10,,,,24460.0,
2023-04-11,23980.0,24050.0,23550.0,23610.0,393.0
2023-04-12,23655.0,24205.0,23280.0,24130.0,489.0
2023-04-13,23950.0,24700.0,23950.0,24425.0,323.0
2023-04-14,24405.0,25125.0,24405.0,25050.0,469.0
2023-04-17,25140.0,27705.0,24920.0,27500.0,1511.0
2023-04-18,27500.0,28440.0,27400.0,27525.0,723.0
2023-04-19,27725.0,27985.0,26400.0,27055.0,807.0
2023-04-20,27150.0,27400.0,26615.0,26810.0,463.0
2023-04-21,26550.0,26790.0,25825.0,26150.0,388.0
2023-04-24,26205.0,26780.0,26030.0,26630.0,278.0
2023-04-25,26690.0,26740.0,25410.0,25410.0,528.0
2023-04-26,25405.0,26145.0,25250.0,25880.0,397.0
2023-04-27,25750.0,26000.0,25405.0,25710.0,290.0
2023-04-28,25790.0,26545.0,25775.0,26150.0,267.0
2023-05-04,26425.0,26785.0,25385.0,25755.0,526.0
2023-05-05,25790.0,26190.0,25665.0,26050.0,183.0
2023-05-08,,,,26050.0,
2023-05-09,26325.0,26495.0,25750.0,25940.0,289.0
2023-05-10,26050.0,26130.0,25670.0,25900.0,284.0
2023-05-11,25915.0,26030.0,24960.0,25370.0,462.0
2023-05-12,25275.0,25275.0,24560.0,24895.0,416.0
2023-05-15,24750.0,25340.0,24570.0,25085.0,243.0
2023-05-16,25190.0,25190.0,24390.0,24390.0,218.0
2023-05-17,24305.0,25050.0,24290.0,25000.0,442.0
2023-05-18,24890.0,25270.0,24830.0,24985.0,320.0
2023-05-19,24850.0,25550.0,24850.0,25405.0,460.0
2023-05-22,25165.0,25440.0,24620.0,24995.0,415.0
2023-05-23,24825.0,25000.0,24015.0,24215.0,547.0
2023-05-24,24340.0,24450.0,23700.0,24050.0,500.0
2023-05-25,24100.0,24725.0,24010.0,24620.0,370.0
2023-05-26,24450.0,25050.0,24350.0,24850.0,302.0
2023-05-29,,,,24850.0,
2023-05-30,25070.0,26030.0,25070.0,25650.0,641.0
2023-05-31,25335.0,25630.0,25085.0,25365.0,519.0
2023-06-01,25225.0,25675.0,25225.0,25610.0,330.0
2023-06-02,25675.0,26020.0,25525.0,25525.0,408.0
2023-06-05,25400.0,25730.0,25250.0,25565.0,255.0
2023-06-06,25535.0,25800.0,25525.0,25700.0,173.0
2023-06-07,25750.0,25835.0,25535.0,25650.0,299.0
2023-06-08,25550.0,25860.0,25330.0,25860.0,368.0
2023-06-09,25800.0,26600.0,25800.0,26190.0,613.0
2023-06-12,26100.0,26145.0,25605.0,25995.0,314.0
2023-06-13,25860.0,26300.0,25800.0,26000.0,223.0
2023-06-14,25865.0,26850.0,25800.0,26850.0,527.0
2023-06-15,26735.0,27370.0,26300.0,27105.0,607.0
2023-06-16,27210.0,27675.0,26780.0,26900.0,518.0
2023-06-19,26700.0,27180.0,26530.0,26800.0,171.0
2023-06-20,26615.0,27390.0,26615.0,26705.0,323.0
2023-06-21,26805.0,27500.0,26805.0,27475.0,353.0
2023-06-26,26795.0,26810.0,25480.0,25695.0,398.0
2023-06-27,25700.0,26360.0,25550.0,26250.0,382.0
2023-06-28,26250.0,26395.0,25800.0,26175.0,407.0
2023-06-29,26175.0,26490.0,25815.0,26070.0,468.0
2023-06-30,26390.0,26910.0,26355.0,26680.0,465.0
2023-07-03,26875.0,27475.0,26805.0,27300.0,440.0
2023-07-04,27350.0,27420.0,27120.0,27355.0,184.0
2023-07-05,27355.0,27700.0,27030.0,27560.0,558.0
2023-07-06,27630.0,29110.0,27500.0,28420.0,789.0
2023-07-07,28400.0,28610.0,28000.0,28470.0,269.0
2023-07-10,28445.0,28470.0,27730.0,27800.0,238.0
2023-07-11,27800.0,28340.0,27750.0,27945.0,367.0
2023-07-12,27800.0,29200.0,27800.0,29100.0,634.0
2023-07-13,28955.0,29020.0,28370.0,28800.0,379.0
2023-07-14,28390.0,29050.0,28390.0,28575.0,286.0
2023-07-17,28500.0,28500.0,28055.0,28340.0,273.0
2023-07-18,28250.0,28700.0,28250.0,28700.0,270.0
2023-07-19,28695.0,28715.0,27900.0,28130.0,305.0
2023-07-20,28190.0,29000.0,28190.0,28700.0,467.0
2023-07-21,28600.0,28785.0,28400.0,28550.0,232.0
2023-07-24,28595.0,28700.0,28100.0,28685.0,402.0
2023-07-25,28660.0,28915.0,28630.0,28910.0,380.0
2023-07-26,28800.0,29130.0,28530.0,29025.0,472.0
2023-07-27,29090.0,29875.0,28500.0,28510.0,732.0
2023-07-28,28500.0,28995.0,28470.0,28675.0,215.0
2023-07-31,28890.0,28895.0,28560.0,28580.0,218.0
2023-08-01,28715.0,28750.0,27595.0,27600.0,620.0
2023-08-02,27710.0,27800.0,27145.0,27290.0,568.0
2023-08-03,27380.0,28450.0,27380.0,28130.0,572.0
2023-08-04,28240.0,28250.0,27525.0,27540.0,198.0
2023-08-07,27660.0,28010.0,27595.0,27845.0,194.0
2023-08-08,27730.0,27800.0,27150.0,27180.0,349.0
2023-08-09,27285.0,27470.0,27100.0,27190.0,325.0
2023-08-10,27150.0,27170.0,26725.0,26975.0,549.0
2023-08-11,26955.0,26955.0,25750.0,26455.0,707.0
2023-08-14,26420.0,26420.0,25155.0,25155.0,592.0
2023-08-15,25295.0,25660.0,24605.0,25055.0,627.0
2023-08-16,25040.0,25370.0,24835.0,24950.0,427.0
2023-08-17,24810.0,25365.0,24800.0,25300.0,307.0
2023-08-18,25300.0,25400.0,24920.0,25250.0,221.0
2023-08-21,25350.0,25840.0,25170.0,25655.0,418.0
2023-08-22,25715.0,26330.0,25715.0,26180.0,412.0
2023-08-23,26075.0,26210.0,25780.0,26180.0,157.0
2023-08-24,26010.0,26135.0,25750.0,25850.0,120.0
2023-08-25,25730.0,25900.0,25400.0,25585.0,148.0
2023-08-28,,,,25585.0,
2023-08-29,25390.0,25620.0,25035.0,25340.0,422.0
2023-08-30,25380.0,25600.0,25260.0,25505.0,353.0
2023-08-31,25535.0,25740.0,25005.0,25165.0,474.0
2023-09-01,25435.0,26050.0,25435.0,25765.0,497.0
2023-09-04,25830.0,26450.0,25670.0,26300.0,454.0
2023-09-05,26275.0,26600.0,26020.0,26350.0,481.0
2023-09-06,26420.0,26500.0,26170.0,26175.0,141.0
2023-09-07,26165.0,26375.0,25805.0,26000.0,235.0
2023-09-08,25795.0,25895.0,25300.0,25500.0,164.0
2023-09-11,25225.0,25910.0,25200.0,25900.0,202.0
2023-09-12,25750.0,25790.0,25360.0,25415.0,176.0
2023-09-13,25450.0,25700.0,25205.0,25700.0,221.0
2023-09-14,25675.0,25940.0,25635.0,25875.0,281.0
2023-09-15,25800.0,25945.0,25635.0,25870.0,210.0
2023-09-18,25870.0,26350.0,25850.0,26195.0,644.0
2023-09-19,25750.0,26145.0,25420.0,26100.0,355.0
2023-09-20,26095.0,26345.0,25890.0,26175.0,402.0
2023-09-21,25990.0,26200.0,25350.0,25590.0,450.0
2023-09-22,25410.0,26650.0,25410.0,26395.0,650.0
2023-09-25,26345.0,26350.0,25705.0,25825.0,284.0
2023-09-26,25990.0,26140.0,25780.0,26025.0,190.0
2023-09-27,25865.0,25865.0,25525.0,25525.0,224.0
2023-09-28,25635.0,25905.0,25150.0,25205.0,325.0
2023-10-09,24705.0,25235.0,24675.0,25050.0,725.0
2023-10-10,25080.0,25080.0,24400.0,24630.0,216.0
2023-10-11,24800.0,25000.0,24705.0,24925.0,212.0
2023-10-12,24860.0,25190.0,24795.0,24970.0,358.0
2023-10-13,24935.0,25250.0,24815.0,25205.0,367.0
2023-10-16,25215.0,25500.0,25150.0,25325.0,699.0
2023-10-17,25350.0,25475.0,25045.0,25370.0,452.0
2023-10-18,25275.0,25690.0,25275.0,25650.0,507.0
2023-10-19,25550.0,25550.0,25175.0,25290.0,199.0
2023-10-20,25275.0,25400.0,24515.0,25050.0,454.0
2023-10-23,24895.0,25060.0,24760.0,24860.0,153.0
2023-10-24,24985.0,25300.0,24890.0,25220.0,235.0
2023-10-25,25120.0,25330.0,25020.0,25055.0,224.0
2023-10-26,25075.0,25145.0,24600.0,24635.0,298.0
2023-10-27,24635.0,25125.0,24480.0,24915.0,319.0
2023-10-30,25015.0,25140.0,24850.0,24950.0,311.0
2023-10-31,24960.0,25015.0,23900.0,24080.0,647.0
2023-11-01,24080.0,24215.0,23590.0,24000.0,555.0
2023-11-02,23985.0,24150.0,23905.0,23910.0,274.0
2023-11-03,23975.0,24400.0,23910.0,24390.0,310.0
2023-11-06,24400.0,24750.0,24255.0,24745.0,284.0
2023-11-07,24445.0,24930.0,24320.0,24710.0,352.0
2023-11-08,24750.0,24960.0,24570.0,24915.0,330.0
2023-11-09,24860.0,24860.0,24465.0,24800.0,247.0
2023-11-10,24755.0,24775.0,24500.0,24510.0,270.0
2023-11-13,24520.0,25440.0,24400.0,24905.0,1047.0
2023-11-14,24950.0,25235.0,24715.0,25180.0,588.0
2023-11-15,25160.0,25550.0,25085.0,25300.0,610.0
2023-11-16,25175.0,25330.0,25060.0,25230.0,442.0
2023-11-17,25190.0,25260.0,24670.0,24925.0,528.0
2023-11-20,24830.0,25000.0,24675.0,24855.0,278.0
2023-11-21,24970.0,25070.0,24810.0,25030.0,199.0
2023-11-22,24940.0,24940.0,24550.0,24740.0,423.0
2023-11-23,24605.0,24680.0,24005.0,24300.0,691.0
2023-11-24,24315.0,24345.0,23740.0,24130.0,452.0
2023-11-27,24150.0,24400.0,22900.0,23080.0,792.0
2023-11-28,23125.0,23640.0,22980.0,23310.0,671.0
2023-11-29,23400.0,23720.0,23180.0,23480.0,645.0
2023-11-30,23375.0,23540.0,23075.0,23190.0,611.0
2023-12-01,23395.0,23905.0,23335.0,23850.0,815.0
2023-12-04,23840.0,24235.0,23680.0,24185.0,416.0
2023-12-05,24130.0,24130.0,23670.0,23905.0,425.0
2023-12-06,23950.0,24660.0,23950.0,24600.0,815.0
2023-12-07,24520.0,24790.0,24400.0,24700.0,544.0
2023-12-08,24700.0,24900.0,24355.0,24565.0,554.0
2023-12-11,24460.0,24605.0,24270.0,24270.0,293.0
2023-12-12,24415.0,25000.0,24415.0,24555.0,595.0
2023-12-13,24575.0,24820.0,24495.0,24800.0,216.0
2023-12-14,24855.0,25410.0,24855.0,25400.0,1044.0
2023-12-15,25285.0,25480.0,24800.0,25250.0,882.0
2023-12-18,25075.0,25260.0,24775.0,24780.0,433.0
2023-12-19,24760.0,25310.0,24750.0,25155.0,462.0
2023-12-20,25045.0,25385.0,24950.0,25165.0,479.0
2023-12-21,25165.0,25250.0,25000.0,25240.0,349.0
2023-12-22,25225.0,25530.0,24750.0,24775.0,597.0
2023-12-25,,,,24775.0,
2023-12-26,,,,24775.0,
2023-12-27,25075.0,25845.0,25075.0,25800.0,951.0
2023-12-28,25800.0,25830.0,25485.0,25680.0,463.0
2023-12-29,25520.0,25655.0,25260.0,25300.0,236.0
2024-01-02,25245.0,25540.0,25045.0,25160.0,354.0
2024-01-03,25170.0,25430.0,25100.0,25240.0,286.0
2024-01-04,25300.0,25450.0,24610.0,24830.0,463.0
2024-01-05,24815.0,24930.0,24115.0,24670.0,646.0
2024-01-08,24455.0,24650.0,24295.0,24435.0,333.0
2024-01-09,24430.0,24525.0,24200.0,24200.0,380.0
2024-01-10,24390.0,24485.0,24180.0,24400.0,312.0
2024-01-11,24485.0,24720.0,24445.0,24640.0,404.0
2024-01-12,24635.0,24970.0,24420.0,24755.0,473.0
2024-01-15,24845.0,24900.0,24640.0,24750.0,346.0
2024-01-16,24805.0,25340.0,24625.0,25280.0,637.0
2024-01-17,25250.0,25370.0,25035.0,25340.0,524.0
2024-01-18,25275.0,25440.0,25090.0,25400.0,700.0
2024-01-19,25390.0,25710.0,25295.0,25295.0,1249.0
2024-01-22,25440.0,25730.0,25280.0,25710.0,412.0
2024-01-23,25745.0,26345.0,25745.0,26150.0,845.0
2024-01-24,26165.0,26675.0,26010.0,26550.0,698.0
2024-01-25,26465.0,26780.0,26300.0,26645.0,714.0
2024-01-26,26635.0,27005.0,26480.0,26600.0,626.0
2024-01-29,26490.0,26730.0,26265.0,26435.0,525.0
2024-01-30,26425.0,26550.0,25925.0,26205.0,583.0
2024-01-31,26060.0,26360.0,26020.0,26185.0,425.0
2024-02-01,26185.0,26185.0,25600.0,25850.0,422.0
