,AL.SHF_open,AL.SHF_high,AL.SHF_low,AL.SHF_close,AL.SHF_volume
2023-07-26,18395.0,18435.0,18300.0,18330.0,170385.0
2023-07-27,18295.0,18515.0,18270.0,18420.0,237073.0
2023-07-28,18400.0,18445.0,18310.0,18390.0,167942.0
2023-07-31,18390.0,18415.0,18305.0,18380.0,168937.0
2023-08-01,18490.0,18695.0,18460.0,18570.0,255417.0
2023-08-02,18520.0,18590.0,18480.0,18525.0,139849.0
2023-08-03,18435.0,18500.0,18385.0,18460.0,182737.0
2023-08-04,18415.0,18615.0,18390.0,18500.0,167777.0
2023-08-07,18460.0,18530.0,18425.0,18485.0,152910.0
2023-08-08,18535.0,18570.0,18430.0,18470.0,143182.0
2023-08-09,18385.0,18570.0,18345.0,18530.0,206922.0
2023-08-10,18480.0,18530.0,18450.0,18505.0,125740.0
2023-08-11,18540.0,18560.0,18420.0,18425.0,134820.0
2023-08-14,18400.0,18405.0,18200.0,18220.0,240237.0
2023-08-15,18210.0,18510.0,18165.0,18475.0,197008.0
2023-08-16,18405.0,18535.0,18390.0,18455.0,162354.0
2023-08-17,18485.0,18540.0,18440.0,18465.0,134726.0
2023-08-18,18555.0,18580.0,18340.0,18400.0,175707.0
2023-08-21,18400.0,18545.0,18360.0,18490.0,144972.0
2023-08-22,18460.0,18740.0,18455.0,18675.0,203319.0
2023-08-23,18700.0,18765.0,18655.0,18725.0,145736.0
2023-08-24,18730.0,18740.0,18605.0,18615.0,125924.0
2023-08-25,18535.0,18600.0,18505.0,18555.0,162775.0
2023-08-28,18555.0,18645.0,18525.0,18585.0,178773.0
2023-08-29,18620.0,18765.0,18545.0,18675.0,210182.0
2023-08-30,18660.0,18805.0,18650.0,18775.0,179039.0
2023-08-31,18840.0,19035.0,18830.0,18980.0,263258.0
2023-09-01,18975.0,19435.0,18930.0,19330.0,315803.0
2023-09-04,19330.0,19585.0,18910.0,18965.0,447498.0
2023-09-05,18950.0,19080.0,18890.0,18980.0,191290.0
2023-09-06,18980.0,19180.0,18965.0,19120.0,177288.0
2023-09-07,19180.0,19245.0,19070.0,19175.0,215781.0
2023-09-08,19175.0,19175.0,18905.0,18965.0,216200.0
2023-09-11,19045.0,19190.0,18940.0,19150.0,159304.0
2023-09-12,19180.0,19330.0,19140.0,19260.0,160245.0
2023-09-13,19300.0,19300.0,19065.0,19135.0,145948.0
2023-09-14,19175.0,19365.0,19110.0,19310.0,158569.0
2023-09-15,19360.0,19390.0,19235.0,19335.0,136735.0
2023-09-18,19280.0,19285.0,19050.0,19195.0,208957.0
2023-09-19,19285.0,19350.0,19195.0,19240.0,136521.0
2023-09-20,19325.0,19330.0,19150.0,19310.0,132299.0
2023-09-21,19405.0,19510.0,19330.0,19410.0,180825.0
2023-09-22,19350.0,19675.0,19280.0,19620.0,203741.0
2023-09-25,19505.0,19510.0,19245.0,19335.0,282241.0
2023-09-26,19325.0,19460.0,19295.0,19335.0,186204.0
2023-09-27,19405.0,19445.0,19350.0,19420.0,186540.0
2023-09-28,19420.0,19645.0,19390.0,19445.0,255977.0
2023-10-09,19420.0,19420.0,19155.0,19165.0,182190.0
2023-10-10,19150.0,19225.0,18940.0,19020.0,261311.0
2023-10-11,19020.0,19180.0,18965.0,19110.0,168753.0
2023-10-12,19055.0,19155.0,19020.0,19105.0,156304.0
2023-10-13,19050.0,19080.0,18885.0,18940.0,166581.0
2023-10-16,18985.0,19020.0,18870.0,18985.0,132076.0
2023-10-17,18975.0,18980.0,18755.0,18780.0,198130.0
2023-10-18,18820.0,18970.0,18780.0,18910.0,133259.0
2023-10-19,18965.0,19045.0,18920.0,18975.0,121485.0
2023-10-20,19020.0,19045.0,18905.0,18930.0,111550.0
2023-10-23,18965.0,19005.0,18820.0,18850.0,121376.0
2023-10-24,19000.0,19000.0,18830.0,18920.0,116168.0
2023-10-25,18820.0,19105.0,18800.0,19045.0,247182.0
2023-10-26,19055.0,19090.0,18895.0,19000.0,188663.0
2023-10-27,19000.0,19000.0,18795.0,18905.0,192682.0
2023-10-30,18925.0,19230.0,18910.0,19195.0,259720.0
2023-10-31,19270.0,19305.0,19115.0,19215.0,186513.0
2023-11-01,19215.0,19260.0,19130.0,19235.0,130802.0
2023-11-02,19265.0,19290.0,19170.0,19205.0,125726.0
2023-11-03,19190.0,19240.0,19115.0,19195.0,102656.0
2023-11-06,19195.0,19260.0,19080.0,19240.0,154130.0
2023-11-07,19305.0,19370.0,19160.0,19175.0,149740.0
2023-11-08,19170.0,19315.0,19120.0,19270.0,129605.0
2023-11-09,19260.0,19285.0,19110.0,19150.0,138875.0
2023-11-10,19105.0,19190.0,19080.0,19100.0,117647.0
2023-11-13,19070.0,19070.0,18830.0,18880.0,199832.0
2023-11-14,18960.0,19010.0,18890.0,18965.0,112564.0
2023-11-15,18940.0,19135.0,18935.0,18995.0,132104.0
2023-11-16,19030.0,19030.0,18915.0,18965.0,99794.0
2023-11-17,18980.0,18980.0,18775.0,18865.0,135350.0
2023-11-20,18870.0,19045.0,18805.0,18960.0,120599.0
2023-11-21,18905.0,19000.0,18865.0,18875.0,146410.0
2023-11-22,18880.0,18940.0,18705.0,18765.0,175389.0
2023-11-23,18785.0,18810.0,18675.0,18725.0,153066.0
2023-11-24,18725.0,18820.0,18675.0,18775.0,121762.0
2023-11-27,18750.0,18945.0,18680.0,18905.0,204316.0
2023-11-28,18880.0,18895.0,18755.0,18810.0,154358.0
2023-11-29,18795.0,18865.0,18490.0,18520.0,250117.0
2023-11-30,18565.0,18630.0,18520.0,18600.0,152918.0
2023-12-01,18545.0,18625.0,18500.0,18530.0,112038.0
2023-12-04,18545.0,18765.0,18530.0,18595.0,135412.0
2023-12-05,18560.0,18575.0,18380.0,18445.0,139208.0
2023-12-06,18390.0,18500.0,18370.0,18480.0,105083.0
2023-12-07,18430.0,18490.0,18365.0,18435.0,88203.0
2023-12-08,18410.0,18525.0,18305.0,18490.0,123776.0
2023-12-11,18470.0,18530.0,18240.0,18380.0,133912.0
2023-12-12,18360.0,18475.0,18335.0,18430.0,91352.0
2023-12-13,18435.0,18485.0,18300.0,18325.0,106067.0
2023-12-14,18385.0,18675.0,18380.0,18650.0,157302.0
2023-12-15,18720.0,18800.0,18700.0,18740.0,124760.0
2023-12-18,18860.0,18950.0,18775.0,18910.0,123332.0
2023-12-19,18950.0,19015.0,18885.0,18990.0,100195.0
2023-12-20,18965.0,19045.0,18860.0,19020.0,146730.0
2023-12-21,18940.0,19000.0,18880.0,18995.0,131439.0
2023-12-22,18970.0,19245.0,18955.0,19165.0,198359.0
2023-12-25,19215.0,19395.0,19030.0,19110.0,222597.0
2023-12-26,19155.0,19290.0,19085.0,19235.0,117144.0
2023-12-27,19235.0,19350.0,19200.0,19325.0,118298.0
2023-12-28,19430.0,19675.0,19420.0,19520.0,261053.0
2023-12-29,19445.0,19615.0,19375.0,19505.0,151428.0
2024-01-02,19525.0,19800.0,19315.0,19755.0,178195.0
2024-01-03,19670.0,19750.0,19325.0,19340.0,189801.0
2024-01-04,19330.0,19405.0,19145.0,19215.0,145769.0
2024-01-05,19180.0,19255.0,19115.0,19195.0,99901.0
2024-01-08,19120.0,19255.0,19035.0,19130.0,129633.0
2024-01-09,19070.0,19070.0,18925.0,18970.0,121258.0
2024-01-10,18980.0,19145.0,18970.0,18995.0,86512.0
2024-01-11,19050.0,19095.0,18975.0,19055.0,92863.0
2024-01-12,19080.0,19085.0,18935.0,19030.0,117133.0
2024-01-15,19000.0,19050.0,18835.0,18885.0,154142.0
2024-01-16,18825.0,18910.0,18760.0,18805.0,123874.0
2024-01-17,18830.0,18945.0,18810.0,18830.0,93994.0
2024-01-18,18810.0,18815.0,18705.0,18795.0,111021.0
2024-01-19,18745.0,18770.0,18610.0,18660.0,134623.0
2024-01-22,18690.0,18800.0,18630.0,18695.0,116769.0
2024-01-23,18655.0,18710.0,18595.0,18675.0,116729.0
2024-01-24,18700.0,19025.0,18695.0,19025.0,197490.0
2024-01-25,19075.0,19080.0,18830.0,18865.0,149666.0
2024-01-26,18925.0,19140.0,18875.0,19055.0,167960.0
2024-01-29,19115.0,19250.0,18915.0,19005.0,183232.0
2024-01-30,19005.0,19060.0,18930.0,18950.0,103465.0
2024-01-31,18990.0,19060.0,18940.0,19010.0,116786.0
2024-02-01,19050.0,19185.0,18865.0,18900.0,165260.0
2024-02-02,18900.0,18980.0,18795.0,18810.0,110080.0
2024-02-05,18870.0,18890.0,18725.0,18815.0,107381.0
2024-02-06,18740.0,18865.0,18705.0,18850.0,85438.0
2024-02-07,18905.0,19020.0,18855.0,18895.0,99621.0
2024-02-08,18900.0,18995.0,18815.0,18905.0,77725.0
2024-02-19,18840.0,19035.0,18745.0,18775.0,73075.0
2024-02-20,18725.0,18790.0,18630.0,18690.0,123867.0
2024-02-21,18675.0,19100.0,18655.0,18945.0,204675.0
2024-02-22,18960.0,18975.0,18725.0,18800.0,150886.0
2024-02-23,18785.0,18915.0,18685.0,18850.0,157164.0
2024-02-26,18785.0,18840.0,18700.0,18795.0,144306.0
2024-02-27,18800.0,18930.0,18765.0,18835.0,141447.0
2024-02-28,18845.0,18880.0,18770.0,18790.0,116215.0
2024-02-29,18765.0,18950.0,18750.0,18925.0,143296.0
2024-03-01,18945.0,19015.0,18930.0,18965.0,126389.0
2024-03-04,18985.0,19055.0,18920.0,19030.0,115727.0
2024-03-05,18990.0,19130.0,18965.0,19060.0,113919.0
2024-03-06,19080.0,19125.0,18955.0,19055.0,112015.0
2024-03-07,19065.0,19150.0,19025.0,19130.0,105178.0
2024-03-08,19200.0,19235.0,19145.0,19200.0,111191.0
2024-03-11,19230.0,19230.0,19065.0,19180.0,112645.0
2024-03-12,19200.0,19250.0,19145.0,19180.0,87077.0
2024-03-13,19205.0,19270.0,19130.0,19235.0,100838.0
2024-03-14,19270.0,19360.0,19150.0,19150.0,138622.0
2024-03-15,19150.0,19310.0,19130.0,19295.0,115655.0
2024-03-18,19280.0,19340.0,19210.0,19275.0,97520.0
2024-03-19,19290.0,19430.0,19175.0,19215.0,184159.0
2024-03-20,19165.0,19315.0,19150.0,19285.0,120556.0
2024-03-21,19320.0,19490.0,19295.0,19485.0,169331.0
2024-03-22,19510.0,19530.0,19335.0,19400.0,189882.0
2024-03-25,19445.0,19595.0,19400.0,19455.0,217004.0
2024-03-26,19490.0,19625.0,19465.0,19490.0,195983.0
2024-03-27,19490.0,19520.0,19365.0,19415.0,167057.0
2024-03-28,19380.0,19510.0,19355.0,19475.0,129099.0
2024-03-29,19500.0,19745.0,19490.0,19710.0,203546.0
2024-04-01,19710.0,19820.0,19615.0,19770.0,156173.0
2024-04-02,19760.0,19815.0,19685.0,19810.0,122303.0
2024-04-03,19885.0,19965.0,19810.0,19925.0,154786.0
2024-04-08,20125.0,20385.0,19915.0,20205.0,195460.0
2024-04-09,20250.0,20310.0,20105.0,20205.0,140806.0
2024-04-10,20280.0,20535.0,20215.0,20505.0,286910.0
2024-04-11,20500.0,20595.0,20220.0,20460.0,316782.0
2024-04-12,20425.0,20790.0,20380.0,20735.0,278588.0
2024-04-15,20750.0,21345.0,20605.0,20685.0,501705.0
2024-04-16,20585.0,20720.0,20160.0,20165.0,363620.0
2024-04-17,20185.0,20390.0,20165.0,20360.0,225310.0
2024-04-18,20405.0,20495.0,20225.0,20460.0,233777.0
2024-04-19,20475.0,20560.0,20265.0,20350.0,280012.0
2024-04-22,20380.0,20835.0,20380.0,20520.0,365965.0
2024-04-23,20500.0,20605.0,20115.0,20200.0,314290.0
2024-04-24,20000.0,20310.0,19950.0,20250.0,272282.0
2024-04-25,20280.0,20490.0,20230.0,20485.0,249125.0
2024-04-26,20515.0,20650.0,20355.0,20625.0,226926.0
2024-04-29,20625.0,20770.0,20520.0,20535.0,226253.0
2024-04-30,20585.0,20725.0,20490.0,20575.0,195773.0
2024-05-06,20485.0,20815.0,20465.0,20745.0,124556.0
2024-05-07,20720.0,20830.0,20585.0,20635.0,150341.0
2024-05-08,20600.0,20655.0,20375.0,20415.0,192114.0
2024-05-09,20405.0,20695.0,20365.0,20600.0,136454.0
2024-05-10,20600.0,20765.0,20560.0,20725.0,129211.0
2024-05-13,20605.0,20635.0,20320.0,20575.0,198826.0
2024-05-14,20640.0,20730.0,20505.0,20545.0,123785.0
2024-05-15,20495.0,20545.0,20400.0,20505.0,118264.0
2024-05-16,20545.0,20900.0,20415.0,20755.0,152933.0
2024-05-17,20670.0,20995.0,20650.0,20995.0,214584.0
2024-05-20,20965.0,21370.0,20925.0,20945.0,335211.0
2024-05-21,20890.0,21565.0,20820.0,21095.0,484283.0
2024-05-22,21350.0,21620.0,21170.0,21375.0,408618.0
2024-05-23,21110.0,21220.0,20700.0,20780.0,320362.0
2024-05-24,20770.0,20980.0,20770.0,20855.0,207880.0
2024-05-27,20975.0,21085.0,20910.0,20910.0,193586.0
2024-05-28,20925.0,21315.0,20925.0,21190.0,236297.0
2024-05-29,21250.0,21520.0,21125.0,21520.0,258576.0
2024-05-30,21350.0,22040.0,21350.0,21560.0,572669.0
2024-05-31,21360.0,21555.0,21280.0,21535.0,298569.0
2024-06-03,21630.0,21670.0,21070.0,21170.0,336554.0
2024-06-04,21280.0,21465.0,21160.0,21395.0,225850.0
2024-06-05,21295.0,21350.0,21120.0,21135.0,201627.0
2024-06-06,21090.0,21365.0,21050.0,21280.0,174539.0
2024-06-07,21265.0,21445.0,21195.0,21220.0,157654.0
2024-06-11,21020.0,21025.0,20820.0,20905.0,148974.0
2024-06-12,20820.0,20900.0,20730.0,20800.0,138313.0
2024-06-13,20970.0,20980.0,20615.0,20645.0,148462.0
2024-06-14,20730.0,20740.0,20545.0,20565.0,100498.0
2024-06-17,20495.0,20565.0,20265.0,20290.0,211038.0
2024-06-18,20250.0,20485.0,20240.0,20385.0,167028.0
2024-06-19,20330.0,20545.0,20320.0,20475.0,123921.0
2024-06-20,20485.0,20600.0,20485.0,20595.0,130747.0
2024-06-21,20595.0,20660.0,20460.0,20470.0,139748.0
2024-06-24,20430.0,20470.0,20305.0,20360.0,158408.0
2024-06-25,20395.0,20470.0,20275.0,20325.0,139711.0
2024-06-26,20315.0,20345.0,20135.0,20320.0,175899.0
2024-06-27,20320.0,20380.0,20170.0,20180.0,134318.0
2024-06-28,20235.0,20330.0,20160.0,20320.0,136577.0
2024-07-01,20425.0,20445.0,20220.0,20320.0,124343.0
2024-07-02,20355.0,20400.0,20270.0,20395.0,114819.0
2024-07-03,20440.0,20500.0,20360.0,20490.0,120869.0
2024-07-04,20530.0,20550.0,20405.0,20420.0,97797.0
2024-07-05,20405.0,20520.0,20290.0,20300.0,145167.0
2024-07-08,20400.0,20480.0,20310.0,20345.0,130151.0
2024-07-09,20370.0,20485.0,20330.0,20460.0,124825.0
2024-07-10,20415.0,20440.0,19950.0,20100.0,181561.0
2024-07-11,20140.0,20270.0,20140.0,20205.0,124272.0
2024-07-12,20250.0,20300.0,19890.0,20010.0,149060.0
2024-07-15,20055.0,20125.0,19925.0,19940.0,116571.0
2024-07-16,19970.0,20050.0,19790.0,19860.0,155590.0
2024-07-17,19800.0,19885.0,19710.0,19740.0,165511.0
2024-07-18,19785.0,19810.0,19590.0,19765.0,163052.0
2024-07-19,19630.0,19680.0,19535.0,19615.0,159299.0
2024-07-22,19550.0,19670.0,19450.0,19450.0,158978.0
2024-07-23,19350.0,19470.0,19260.0,19290.0,162077.0
2024-07-24,19345.0,19410.0,19220.0,19320.0,158279.0
2024-07-25,19350.0,19365.0,19030.0,19175.0,214612.0
2024-07-26,19130.0,19300.0,19090.0,19250.0,173543.0
2024-07-29,19290.0,19420.0,19180.0,19195.0,166511.0
2024-07-30,19155.0,19205.0,18925.0,18950.0,174122.0
2024-07-31,18835.0,19155.0,18785.0,19135.0,190576.0
2024-08-01,19285.0,19375.0,19175.0,19235.0,180106.0
2024-08-02,19235.0,19330.0,19075.0,19220.0,161671.0
2024-08-05,19130.0,19200.0,18860.0,18895.0,211233.0
2024-08-06,18800.0,18975.0,18730.0,18795.0,171391.0
2024-08-07,18920.0,19035.0,18885.0,18920.0,147206.0
2024-08-08,18890.0,19025.0,18820.0,18945.0,143187.0
2024-08-09,18905.0,19225.0,18895.0,19125.0,158706.0
2024-08-12,19170.0,19255.0,19060.0,19180.0,123205.0
2024-08-13,19210.0,19215.0,18935.0,18995.0,127155.0
2024-08-14,19040.0,19140.0,18965.0,19015.0,125530.0
2024-08-15,19095.0,19205.0,19005.0,19205.0,148327.0
2024-08-16,19205.0,19390.0,19145.0,19370.0,122776.0
2024-08-19,19295.0,19590.0,19270.0,19580.0,112413.0
2024-08-20,19710.0,19780.0,19580.0,19685.0,159659.0
2024-08-21,19840.0,19855.0,19640.0,19835.0,155213.0
2024-08-22,19815.0,19935.0,19705.0,19870.0,153354.0
2024-08-23,19840.0,19880.0,19745.0,19795.0,137045.0
2024-08-26,19880.0,19990.0,19840.0,19925.0,159839.0
2024-08-27,19930.0,19980.0,19845.0,19900.0,127360.0
2024-08-28,19950.0,20045.0,19895.0,19905.0,140178.0
2024-08-29,19845.0,19925.0,19640.0,19710.0,183951.0
2024-08-30,19660.0,19885.0,19625.0,19850.0,150625.0
